label|text
ENFP|Ordinary society is like a paperweight on you: It won't allow you to fly.
ENFP|In the West, if the husband is dead, the widow goes back to being 'miss' again. Under Indian law this is impossible. Once you have missed, you cannot miss again!
ENFP|Anybody who claims that they know where this whole thing is all going is just lying.
ENFP|Communication is my thing.
ENFP|We are looking to corporate brands for poetry and for spirituality, because we're not getting those things from our communities or from each other.
ENFP|Naomi is a pattern recognizer. ... Her great strength is helping people recognize patterns in the world, because that's the fundamental first step toward changing things.
ENFP|'The Shock Doctrine' is the only book of the last few years in American publishing that I would describe as a mandatory must-read.
ENFP|To become a theoretical physicist ... you need to have a passionate love affair with the universe.
ENFP|Scientists are embarrassed by science fiction; they want to distance themselves as much as possible. ... I think there's nothing to be ashamed of and that we should take science fiction seriously.
ENFP|He has an almost child-like enthusiasm for science.
ENFP|He has a poetic sensibility.
ENFP|What I'm attached to are journeys into the unknown and discovering things that are completely unexpected and baffling and surprising.
ENFP|I don't need answers to everything. I want to have answers to find.
ENFP|I enjoy being on television because there is an artistic side to my character.
ENFP|Ideas make me emotional.
ENFP|There's something about his ... poetic descriptions and bubbling emotions ... that demystifies science and makes it fascinating.
ENFP|I love language as I love life itself!
ENFP|I say things that contradict each other, that are in real tension with each other, that compose me, that make me live, and that will make me die.
ENFP|He is more performance artist than logician. He has a flamboyant style - using free association, rhymes and near-rhymes, puns, and maddening digressions.
ENFP|His work consists in no small part of elaborate jokes and puns like 'logical phalluses.'
ENFP|To Derrida, writing is the orphaned 'son' of living speech.
ENFP|Being brought up and 'educated' is a form of hypnosis, brainwashing, and indoctrination that is extremely difficult to survive with one's senses intact.
ENFP|For me, being literate and articulate is a form of judo, of overcoming the system by its own method.
ENFP|I made to myself the solemn vow that I would never be an employee or put up with a 'regular job.' ... And in my life I have been a free lance, a rolling stone.
ENFP|I want ... to consort with people whose emotions are not ... cold and standoffish.
ENFP|I'm an entertainer; I'm a performer. ... What I do is part lecture, part stand-up.
ENFP|I have a natural instinct for mischief.
ENFP|I want to see the wicked suffer ... it's the reason I went into journalism. ... I see myself as a crusader for truth and justice.
ENFP|He can be a catty little queen at times. ... But his heart's in the right place.
ENFP|He is a fascinating, outrageous and irrepressible enfant terrible.
ENFP|In me there's always movement, renewal, surprises. I have never known stagnation.
ENFP|For me not even introspection has been a still experience.
ENFP|The poet is the one who is able to keep the fresh vision of the child alive.
ENFP|Reality doesn't impress me. I only believe in intoxication, in ecstasy, and when ordinary life shackles me, I escape, one way or another. No more walls.
ENFP|I am an excitable person ... in whom feelings are much stronger than reason.
ENFP|Humanity is more important than money. ... There's a saying ... 'what gets measured gets managed for.' We need to start measuring different things.
ENFP|Politics is tough. ... You go in hoping to make a difference. But you quickly get jaded by the system.
ENFP|Yang is one of those rare visionaries who puts dreams into action.
ENFP|Yang issues a call to arms that comes from both head and heart.
ENFP|If you tremble with indignation at every injustice, then you are a comrade of mine.
ENFP|At the risk of seeming ridiculous, let me say that the true revolutionary is guided by a great feeling of love. It is impossible to think of a genuine revolutionary lacking this quality.
ENFP|We should not go to the poor countries and say: 'We come to ... teach you our science, to show you your errors.' ... We should go instead with an inquiring mind and a humble spirit to learn from these people.
